1,0,0,0,0.05755977376,0,0,0,0,0,0.09429816102,0,0,0,0,0,0.5192185513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2223799844,0,0.1730731935,0,0,0,0,0,0,0,0,0.1759983108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1458820087,0.5596218341,0,0,0.1135250357,0,0.06085999731,0,0,0,0.2475451946,0,0,0,0.05309053205,0,0,0,0.08606970361,0,0,0,0,0,0.3007794418,0,0,0,0,0,0,0,0,0,0,0,0.07742864961,0.1883403431,0,0,0,0,0.2145642995,0,0,0,0,0,0,0,0,0,0,0,0,0.05391415764,0,0.08606970361,0,0,0,0,0,0.05309053205,0,0,0.03264446265,0,0,0,0,0,0,0,0,0.5114771876,0,0,0.3007794418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3869470713,0,0,0,0,0,0,0.01018283926,0,0,0,0,0,0,0,0,0,0,0.2395043346,0,0.04531616321,0,0,0,0,0.1800952024,0,0,0,0,0,0,0,0,0.1192861399,0,0,0,0,0,0,0,0,0,0.3011557423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1192861399,0,0,0,0,0,0,0,0,0,0,0.3289598518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189506586,0,0.03648616358,0,0,0,0,0.1154945575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301624727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1679420005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07015042174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06886377551,0.06028584595,0,0.2235965831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0.1181615124,0,0,0,0,0,0.1012893184,0,0,0,0,0,0,0,0,0,0.6471554959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1788814316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3310440446,0,0,0.1067159545,0,0,0,0,0,0,0,0,0,0,0,0.06030346583,0,0,0,0,0,0,0,0.1086158953,0,0,0,0,0,0.176392584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04350249258,0.144500008,0,0,0,0,0,0,0.1086158953,0,0,0.03705070903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2164337683,0,0,0,0,0,0,0.1403659508,0,0,0,0.4784296488,0,0,0.1988486854,0.4930356133,0,0,0.1402614859,0,0,0,0,0,0.07550336673,0,0,0,0,0,0,0,0.05342658551,0,0,0,0,0.0921649452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08966704691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3806784679,0,0,0,0,0,0,0,0.0737135454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4801281438,0,0,0,0,0,0,0,0,0,0,0.1454071842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6471554959,0,0,0,0.05972191771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3849937203,0,0,0,0,0,0.6445694701,0,0,0,0,0,0,0.3109290133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3637883165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5336241984,0,0,0,0.484064913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1765002998,0,0.484064913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02609652289,0.5935909793,0,0,0,0,0,0,0,0,0,0.6842395626,0,0,0,0.2030708406,0,0,0,0,0,0,0.5983481679,0,0,0,0,0,0.484064913,0,0,0,0,0,0,0,0,0,0,0,0.040973556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367364181,0,0,0,0,0,0.6842395626,0,0,0,0,0,0,0,0,0,0,0.6842395626,0,0,0,0,0,0,0,0,0.3230801559,0,0,0,0,0.6842395626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6842395626,0,0,0,0.2686895777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4159394908,0,0,0,0,0,0,0,0,0.484064913,0.3864518006,0.4442900756,0,0,0,0,0,0,0,0,0,0,0,0.05820280204,0,0,0,0,0,0,0,0,0,0,0,0,0.4228369786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2178150631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1617692585,0,0,0,0,0,0,0,0,0,0,0,0.01744401304,0,0,0,0,0,0,0,0,0,0,0.3040481842,0.1010792575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04325480047,0,0.1010792575,0,0,0,0,0,0,0,0,0.03351423818,0.1372839211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2376191611,0,0,0,0.08014541242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03426143896,0,0,0,0,0,0,0,0,0,0,0,0,0.02667553709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1843471362,0,0,0,0.03259569521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213281803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1123679147,0,0,0,0,0,0,0,0.4019656547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3878615829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01727561175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05755977376,0.1181615124,0,0,1,0,0,0,0.1399114379,0.04400288952,0.4265808469,0,0.1000778185,0,0,0.07431754142,0.05813385442,0,0,0,0.06212696995,0.1301852233,0,0,0.09531393123,0,0,0,0,0,0,0,0,0.04292987389,0.09885726221,0,0,0.3005215793,0,0.09428607725,0,0,0.01426399984,0,0.1416011222,0,0,0,0.05676834089,0,0,0,0,0,0,0.09529632442,0.2557561633,0.04399914735,0.1000778185,0.2814071197,0,0,0.1419104216,0,0,0.3812367127,0.1372033552,0,0,0.03686527864,0,0.1323873798,0.05897112364,0.04675816137,0.2413439521,0,0,0.5819004778,0.04283150338,0,0.09529632442,0,0,0,0,0.743676185,0,0,0,0.4579253444,0,0.628997252,0.1416011222,0,0,0.1495053702,0,0,0,0,0,0,0.07737718986,0.07697557352,0,0,0,0,0.1916456689,0,0.4165692335,0,0,0,0,0,0,0,0.2927179183,0,0,0,0.1000778185,0.1384038525,0,0,0.4903155199,0.3194767083,0.4579253444,0.1000778185,0.04675816137,0,0,0,0.743676185,0.1000778185,0,0.4325511446,0,0,0,0,0,0.05594900858,0.05804690726,0,0.05796133685,0,0,0.1495053702,0.09175268807,0.2732554319,0.04355022641,0.1923487925,0,0,0.09871751772,0.1782609565,0.08523978094,0,0.3172553052,0.1416011222,0,0.04357415193,0.1571587905,0,0.07163461418,0.5203674807,0.0585287458,0,0.0995784907,0.5076111729,0.1000778185,0,0,0,0,0.5644730595,0,0,0,0,0,0,0,0.2514539864,0,0,0,0.1000778185,0.6281483612,0,0,0,0,0.04197839398,0,0.1397387588,0.09074091637,0,0,0,0.1050574258,0,0,0,0,0,0,0,0,0.1460727683,0,0,0.05834498014,0.5469156783,0,0,0,0,0.04456164711,0,0.09741369405,0.1000778185,0.1650876444,0.09550160175,0,0.04028075491,0,0,0.04511564529,0,0,0,0,0.04304058328,0,0,0.1000778185,0.1811813086,0,0,0,0,0.05594900858,0.08523978094,0,0,0.1841529375,0,0,0.06212696995,0,0.1884972899,0.04449189523,0,0.6162520091,0,0,0,0,0,0,0,0.1152545331,0,0,0.154920554,0,0,0,0.03948150877,0,0,0,0.2086993647,0,0,0,0.1535977984,0,0,0,0,0,0,0,0,0.1416011222,0,0.09485953308,0,0,0.03333491295,0.04486797188,0,0,0,0,0,0,0,0.1789443288,0,0.1884972899,0,0.09970103941,0.06009984095,0,0,0.04367363723,0,0.04414545138,0,0.0583425541,0.05849642918,0.03227477028,0,0.264290748,0,0.1566196251,0,0,0,0.1000778185,0.8889305055,0,0.04283150338,0,0.03895481701,0,0.1000778185,0,0,0,0.04132452132,0,0,0,0.01113467622,0,0,0,0.1152545331,0,0.06212696995,0,0,0.02120182776,0.5780087158,0.155517424,0,0,0,0,0.1266524672,0,0.06127540045,0.09849192019,0,0.05594900858,0,0.03277323073,0.09812649032,0,0.04454969378
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3192062166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4195649628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2116348298,0,0,0,0.3213935327,0,0,0.3110565613,0,0,0.1072078341,0,0,0,0.5671243769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239485944,0,0,0,0.3192062166,0,0,0,0,0,0,0,0.1976289051,0,0.4397080034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3047512039,0,0,0,0,0,0,0,0.7472821663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2216069198,0,0.7510800772,0,0.7925816765,0,0,0,0,0.8274625197,0,0,0,0,0.06712466961,0,0,0,0,0,0,0,0,0,0,0.3496820424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8815020304,0,0,0,0.4306372275,0,0,0,0,0,0.407642978,0.1684728785,0,0,0.02634054754,0,0,0,0,0,0,0,0,0,0.3277982657,0,0,0,0,0,0,0,0,0,0.7405749996,0,0.5671243769,0.1811964082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1684728785,0,0,0,0,0,0,0,0,0,0.2972273532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8318771249,0,0.1172279999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7622562418,0.1726390824,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06148848312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09556272271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1759953142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01233861821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06915851049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.1399114379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2453576877,0,0,0,0,0,0,0.9214147857,0,0,0,0,0,0,0,0,0,0,0,0.383463298,0,0,0.2402087306,0,0,0,0,0,0.1027904204,0,0,0,0,0,0,0,0,0,0,0,0.07212243475,0,0,0,0,0,0,0,0.1507942167,0,0,0,0.2115932276,0,0.2067864587,0.9214147857,0,0,0.2586157552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1419024559,0,0,0,0,0,0,0,0,0,0,0,0,0.5182185185,0,0,0.06108198995,0.1940937547,0.2115932276,0,0,0,0,0,0.1507942167,0,0,0.0520816671,0,0,0,0,0,0,0,0,0,0,0,0.2586157552,0,0,0,0,0,0,0,0.356001809,0.6025918344,0,0.188797921,0.9214147857,0,0,0,0,0,0,0,0,0,0.1654493757,0,0,0,0,0,0.09006315619,0,0,0,0,0,0,0,0.06397430517,0,0,0,0,0.1096206821,0,0,0,0,0,0,0.8478834909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1226568046,0,0,0,0,0,0,0,0,0,0,0,0.1105796503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6025918344,0,0,0,0,0,0,0,0,0,0,0.1029585377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9214147857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3818669136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3320981273,0,0,0,0.1297303088,0,0,0.1713677784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143413752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.04400288952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4710373705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7733795104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01363630614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8002634022,0,0,0,0,0,0,0,0,0,0,0.3468445187,0,0,0.02794339587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54463773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5945530765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5343980513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3677276978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4362299593,0,0,0,0,0,0,0,0.1989064226,0,0,0,0,0,0,0.05436499525,0,0.7733795104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2709827755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8485770122
